community_code,year,crime_type,crime_count,population,occupied_dwellings,persons_per_unit,sector,comm_structure,crime_rate_per_1000
MCCALL,2019,Violence  'Other' (Non-domestic),1,,,,,,
MCCALL,2020,Assault (Non-domestic),2,,,,,,
MCCALL,2020,Break & Enter - Commercial,29,,,,,,
MCCALL,2020,Street Robbery,2,,,,,,
MCCALL,2020,Theft FROM Vehicle,30,,,,,,
MCCALL,2020,Theft OF Vehicle,11,,,,,,
MCCALL,2020,Violence  'Other' (Non-domestic),2,,,,,,
MCCALL,2021,Assault (Non-domestic),1,,,,,,
MCCALL,2021,Break & Enter - Commercial,19,,,,,,
MCCALL,2021,Break & Enter - Other Premises,1,,,,,,
MCCALL,2021,Street Robbery,1,,,,,,
MCCALL,2021,Theft FROM Vehicle,21,,,,,,
MCCALL,2021,Theft OF Vehicle,21,,,,,,
MCCALL,2021,Violence  'Other' (Non-domestic),2,,,,,,
MCCALL,2022,Assault (Non-domestic),5,,,,,,
MCCALL,2022,Break & Enter - Commercial,25,,,,,,
MCCALL,2022,Theft FROM Vehicle,31,,,,,,
MCCALL,2022,Theft OF Vehicle,13,,,,,,
MCCALL,2022,Violence  'Other' (Non-domestic),1,,,,,,
MCCALL,2023,Assault (Non-domestic),6,,,,,,
MCCALL,2023,Break & Enter - Commercial,11,,,,,,
MCCALL,2023,Break & Enter - Other Premises,2,,,,,,
MCCALL,2023,Street Robbery,1,,,,,,
MCCALL,2023,Theft FROM Vehicle,13,,,,,,
MCCALL,2023,Theft OF Vehicle,11,,,,,,
MCCALL,2023,Violence  'Other' (Non-domestic),3,,,,,,
MCCALL,2024,Assault (Non-domestic),2,,,,,,
MCCALL,2024,Break & Enter - Commercial,8,,,,,,
MCCALL,2024,Theft FROM Vehicle,17,,,,,,
MCCALL,2024,Theft OF Vehicle,11,,,,,,
MCKENZIE LAKE,2018,Assault (Non-domestic),9,,,,,,
MCKENZIE LAKE,2018,Break & Enter - Commercial,2,,,,,,
MCKENZIE LAKE,2018,Break & Enter - Dwelling,23,,,,,,
MCKENZIE LAKE,2018,Break & Enter - Other Premises,6,,,,,,
MCKENZIE LAKE,2018,Theft FROM Vehicle,68,,,,,,
MCKENZIE LAKE,2018,Theft OF Vehicle,20,,,,,,
MCKENZIE LAKE,2018,Violence  'Other' (Non-domestic),9,,,,,,
MCKENZIE LAKE,2019,Assault (Non-domestic),7,,,,,,
MCKENZIE LAKE,2019,Break & Enter - Commercial,1,,,,,,
MCKENZIE LAKE,2019,Break & Enter - Dwelling,23,,,,,,
MCKENZIE LAKE,2019,Break & Enter - Other Premises,5,,,,,,
MCKENZIE LAKE,2019,Commercial Robbery,1,,,,,,
MCKENZIE LAKE,2019,Street Robbery,1,,,,,,
MCKENZIE LAKE,2019,Theft FROM Vehicle,58,,,,,,
MCKENZIE LAKE,2019,Theft OF Vehicle,22,,,,,,
MCKENZIE LAKE,2019,Violence  'Other' (Non-domestic),15,,,,,,
MCKENZIE LAKE,2020,Assault (Non-domestic),6,,,,,,
MCKENZIE LAKE,2020,Break & Enter - Commercial,9,,,,,,
MCKENZIE LAKE,2020,Break & Enter - Dwelling,20,,,,,,
MCKENZIE LAKE,2020,Break & Enter - Other Premises,10,,,,,,
MCKENZIE LAKE,2020,Commercial Robbery,1,,,,,,
MCKENZIE LAKE,2020,Street Robbery,2,,,,,,
MCKENZIE LAKE,2020,Theft FROM Vehicle,67,,,,,,
MCKENZIE LAKE,2020,Theft OF Vehicle,30,,,,,,
MCKENZIE LAKE,2020,Violence  'Other' (Non-domestic),7,,,,,,
MCKENZIE LAKE,2021,Assault (Non-domestic),10,,,,,,
MCKENZIE LAKE,2021,Break & Enter - Commercial,4,,,,,,
MCKENZIE LAKE,2021,Break & Enter - Dwelling,8,,,,,,
MCKENZIE LAKE,2021,Break & Enter - Other Premises,6,,,,,,
MCKENZIE LAKE,2021,Commercial Robbery,1,,,,,,
MCKENZIE LAKE,2021,Street Robbery,3,,,,,,
MCKENZIE LAKE,2021,Theft FROM Vehicle,40,,,,,,
MCKENZIE LAKE,2021,Theft OF Vehicle,18,,,,,,
MCKENZIE LAKE,2021,Violence  'Other' (Non-domestic),11,,,,,,
MCKENZIE LAKE,2022,Assault (Non-domestic),10,,,,,,
MCKENZIE LAKE,2022,Break & Enter - Commercial,6,,,,,,
MCKENZIE LAKE,2022,Break & Enter - Dwelling,14,,,,,,
MCKENZIE LAKE,2022,Break & Enter - Other Premises,3,,,,,,
MCKENZIE LAKE,2022,Theft FROM Vehicle,44,,,,,,
MCKENZIE LAKE,2022,Theft OF Vehicle,17,,,,,,
MCKENZIE LAKE,2022,Violence  'Other' (Non-domestic),9,,,,,,
MCKENZIE LAKE,2023,Assault (Non-domestic),4,,,,,,
MCKENZIE LAKE,2023,Break & Enter - Commercial,3,,,,,,
MCKENZIE LAKE,2023,Break & Enter - Dwelling,10,,,,,,
MCKENZIE LAKE,2023,Break & Enter - Other Premises,3,,,,,,
MCKENZIE LAKE,2023,Street Robbery,1,,,,,,
MCKENZIE LAKE,2023,Theft FROM Vehicle,33,,,,,,
MCKENZIE LAKE,2023,Theft OF Vehicle,11,,,,,,
MCKENZIE LAKE,2023,Violence  'Other' (Non-domestic),10,,,,,,
MCKENZIE LAKE,2024,Assault (Non-domestic),1,,,,,,
MCKENZIE LAKE,2024,Break & Enter - Commercial,3,,,,,,
MCKENZIE LAKE,2024,Break & Enter - Dwelling,10,,,,,,
MCKENZIE LAKE,2024,Break & Enter - Other Premises,4,,,,,,
MCKENZIE LAKE,2024,Commercial Robbery,1,,,,,,
MCKENZIE LAKE,2024,Theft FROM Vehicle,35,,,,,,
MCKENZIE LAKE,2024,Theft OF Vehicle,10,,,,,,
MCKENZIE LAKE,2024,Violence  'Other' (Non-domestic),7,,,,,,
MCKENZIE TOWNE,2018,Assault (Non-domestic),18,,,,,,
MCKENZIE TOWNE,2018,Break & Enter - Commercial,27,,,,,,
MCKENZIE TOWNE,2018,Break & Enter - Dwelling,8,,,,,,
MCKENZIE TOWNE,2018,Break & Enter - Other Premises,11,,,,,,
MCKENZIE TOWNE,2018,Commercial Robbery,4,,,,,,
MCKENZIE TOWNE,2018,Street Robbery,4,,,,,,
MCKENZIE TOWNE,2018,Theft FROM Vehicle,81,,,,,,
MCKENZIE TOWNE,2018,Theft OF Vehicle,43,,,,,,
MCKENZIE TOWNE,2018,Violence  'Other' (Non-domestic),21,,,,,,
MCKENZIE TOWNE,2019,Assault (Non-domestic),21,,,,,,
MCKENZIE TOWNE,2019,Break & Enter - Commercial,26,,,,,,
MCKENZIE TOWNE,2019,Break & Enter - Dwelling,9,,,,,,
MCKENZIE TOWNE,2019,Break & Enter - Other Premises,29,,,,,,
MCKENZIE TOWNE,2019,Commercial Robbery,4,,,,,,
MCKENZIE TOWNE,2019,Street Robbery,2,,,,,,
MCKENZIE TOWNE,2019,Theft FROM Vehicle,111,,,,,,
MCKENZIE TOWNE,2019,Theft OF Vehicle,46,,,,,,
MCKENZIE TOWNE,2019,Violence  'Other' (Non-domestic),20,,,,,,
MCKENZIE TOWNE,2020,Assault (Non-domestic),20,,,,,,
MCKENZIE TOWNE,2020,Break & Enter - Commercial,34,,,,,,
MCKENZIE TOWNE,2020,Break & Enter - Dwelling,9,,,,,,
MCKENZIE TOWNE,2020,Break & Enter - Other Premises,24,,,,,,
MCKENZIE TOWNE,2020,Commercial Robbery,1,,,,,,
MCKENZIE TOWNE,2020,Street Robbery,2,,,,,,
MCKENZIE TOWNE,2020,Theft FROM Vehicle,114,,,,,,
MCKENZIE TOWNE,2020,Theft OF Vehicle,43,,,,,,
MCKENZIE TOWNE,2020,Violence  'Other' (Non-domestic),20,,,,,,
MCKENZIE TOWNE,2021,Assault (Non-domestic),20,,,,,,
MCKENZIE TOWNE,2021,Break & Enter - Commercial,7,,,,,,
MCKENZIE TOWNE,2021,Break & Enter - Dwelling,8,,,,,,
MCKENZIE TOWNE,2021,Break & Enter - Other Premises,13,,,,,,
MCKENZIE TOWNE,2021,Commercial Robbery,4,,,,,,
MCKENZIE TOWNE,2021,Theft FROM Vehicle,64,,,,,,
MCKENZIE TOWNE,2021,Theft OF Vehicle,28,,,,,,
MCKENZIE TOWNE,2021,Violence  'Other' (Non-domestic),11,,,,,,
MCKENZIE TOWNE,2022,Assault (Non-domestic),21,,,,,,
MCKENZIE TOWNE,2022,Break & Enter - Commercial,21,,,,,,
MCKENZIE TOWNE,2022,Break & Enter - Dwelling,5,,,,,,
MCKENZIE TOWNE,2022,Break & Enter - Other Premises,24,,,,,,
MCKENZIE TOWNE,2022,Commercial Robbery,2,,,,,,
MCKENZIE TOWNE,2022,Street Robbery,2,,,,,,
MCKENZIE TOWNE,2022,Theft FROM Vehicle,79,,,,,,
MCKENZIE TOWNE,2022,Theft OF Vehicle,31,,,,,,
MCKENZIE TOWNE,2022,Violence  'Other' (Non-domestic),20,,,,,,
MCKENZIE TOWNE,2023,Assault (Non-domestic),30,,,,,,
MCKENZIE TOWNE,2023,Break & Enter - Commercial,26,,,,,,
MCKENZIE TOWNE,2023,Break & Enter - Dwelling,6,,,,,,
MCKENZIE TOWNE,2023,Break & Enter - Other Premises,11,,,,,,
MCKENZIE TOWNE,2023,Commercial Robbery,1,,,,,,
MCKENZIE TOWNE,2023,Street Robbery,3,,,,,,
MCKENZIE TOWNE,2023,Theft FROM Vehicle,56,,,,,,
MCKENZIE TOWNE,2023,Theft OF Vehicle,29,,,,,,
MCKENZIE TOWNE,2023,Violence  'Other' (Non-domestic),15,,,,,,
MCKENZIE TOWNE,2024,Assault (Non-domestic),22,,,,,,
MCKENZIE TOWNE,2024,Break & Enter - Commercial,8,,,,,,
MCKENZIE TOWNE,2024,Break & Enter - Dwelling,7,,,,,,
MCKENZIE TOWNE,2024,Break & Enter - Other Premises,11,,,,,,
MCKENZIE TOWNE,2024,Commercial Robbery,4,,,,,,
MCKENZIE TOWNE,2024,Street Robbery,2,,,,,,
MCKENZIE TOWNE,2024,Theft FROM Vehicle,25,,,,,,
MCKENZIE TOWNE,2024,Theft OF Vehicle,23,,,,,,
MCKENZIE TOWNE,2024,Violence  'Other' (Non-domestic),15,,,,,,
MEADOWLARK PARK,2018,Assault (Non-domestic),30,,,,,,
MEADOWLARK PARK,2018,Break & Enter - Commercial,8,,,,,,
MEADOWLARK PARK,2018,Break & Enter - Dwelling,4,,,,,,
MEADOWLARK PARK,2018,Break & Enter - Other Premises,8,,,,,,
MEADOWLARK PARK,2018,Commercial Robbery,2,,,,,,
MEADOWLARK PARK,2018,Street Robbery,7,,,,,,
MEADOWLARK PARK,2018,Theft FROM Vehicle,57,,,,,,
MEADOWLARK PARK,2018,Theft OF Vehicle,25,,,,,,
MEADOWLARK PARK,2018,Violence  'Other' (Non-domestic),7,,,,,,
MEADOWLARK PARK,2019,Assault (Non-domestic),32,,,,,,
MEADOWLARK PARK,2019,Break & Enter - Commercial,19,,,,,,
MEADOWLARK PARK,2019,Break & Enter - Dwelling,5,,,,,,
MEADOWLARK PARK,2019,Break & Enter - Other Premises,4,,,,,,
MEADOWLARK PARK,2019,Commercial Robbery,4,,,,,,
MEADOWLARK PARK,2019,Street Robbery,5,,,,,,
MEADOWLARK PARK,2019,Theft FROM Vehicle,106,,,,,,
MEADOWLARK PARK,2019,Theft OF Vehicle,36,,,,,,
MEADOWLARK PARK,2019,Violence  'Other' (Non-domestic),8,,,,,,
MEADOWLARK PARK,2020,Assault (Non-domestic),16,,,,,,
MEADOWLARK PARK,2020,Break & Enter - Commercial,18,,,,,,
MEADOWLARK PARK,2020,Break & Enter - Other Premises,10,,,,,,
MEADOWLARK PARK,2020,Commercial Robbery,3,,,,,,
MEADOWLARK PARK,2020,Street Robbery,7,,,,,,
MEADOWLARK PARK,2020,Theft FROM Vehicle,60,,,,,,
MEADOWLARK PARK,2020,Theft OF Vehicle,17,,,,,,
MEADOWLARK PARK,2020,Violence  'Other' (Non-domestic),3,,,,,,
MEADOWLARK PARK,2021,Assault (Non-domestic),16,,,,,,
MEADOWLARK PARK,2021,Break & Enter - Commercial,5,,,,,,
MEADOWLARK PARK,2021,Break & Enter - Other Premises,8,,,,,,
MEADOWLARK PARK,2021,Commercial Robbery,6,,,,,,
MEADOWLARK PARK,2021,Street Robbery,9,,,,,,
MEADOWLARK PARK,2021,Theft FROM Vehicle,48,,,,,,
MEADOWLARK PARK,2021,Theft OF Vehicle,16,,,,,,
MEADOWLARK PARK,2021,Violence  'Other' (Non-domestic),7,,,,,,
MEADOWLARK PARK,2022,Assault (Non-domestic),22,,,,,,
MEADOWLARK PARK,2022,Break & Enter - Commercial,17,,,,,,
MEADOWLARK PARK,2022,Break & Enter - Dwelling,2,,,,,,
MEADOWLARK PARK,2022,Break & Enter - Other Premises,4,,,,,,
MEADOWLARK PARK,2022,Commercial Robbery,6,,,,,,
MEADOWLARK PARK,2022,Street Robbery,7,,,,,,
MEADOWLARK PARK,2022,Theft FROM Vehicle,69,,,,,,
MEADOWLARK PARK,2022,Theft OF Vehicle,8,,,,,,
MEADOWLARK PARK,2022,Violence  'Other' (Non-domestic),8,,,,,,
MEADOWLARK PARK,2023,Assault (Non-domestic),31,,,,,,
MEADOWLARK PARK,2023,Break & Enter - Commercial,26,,,,,,
MEADOWLARK PARK,2023,Break & Enter - Dwelling,1,,,,,,
MEADOWLARK PARK,2023,Break & Enter - Other Premises,3,,,,,,
MEADOWLARK PARK,2023,Commercial Robbery,3,,,,,,
MEADOWLARK PARK,2023,Street Robbery,11,,,,,,
MEADOWLARK PARK,2023,Theft FROM Vehicle,44,,,,,,
MEADOWLARK PARK,2023,Theft OF Vehicle,17,,,,,,
MEADOWLARK PARK,2023,Violence  'Other' (Non-domestic),6,,,,,,
MEADOWLARK PARK,2024,Assault (Non-domestic),23,,,,,,
MEADOWLARK PARK,2024,Break & Enter - Commercial,13,,,,,,
MEADOWLARK PARK,2024,Break & Enter - Dwelling,1,,,,,,
MEADOWLARK PARK,2024,Break & Enter - Other Premises,4,,,,,,
MEADOWLARK PARK,2024,Commercial Robbery,5,,,,,,
MEADOWLARK PARK,2024,Street Robbery,10,,,,,,
MEADOWLARK PARK,2024,Theft FROM Vehicle,27,,,,,,
MEADOWLARK PARK,2024,Theft OF Vehicle,14,,,,,,
MEADOWLARK PARK,2024,Violence  'Other' (Non-domestic),11,,,,,,
MEDICINE HILL,2019,Break & Enter - Commercial,1,,,,,,
MEDICINE HILL,2020,Theft FROM Vehicle,1,,,,,,
MEDICINE HILL,2021,Break & Enter - Commercial,3,,,,,,
MEDICINE HILL,2021,Theft FROM Vehicle,4,,,,,,
MEDICINE HILL,2021,Theft OF Vehicle,1,,,,,,
MEDICINE HILL,2022,Break & Enter - Commercial,1,,,,,,
MEDICINE HILL,2022,Theft OF Vehicle,1,,,,,,
MEDICINE HILL,2023,Break & Enter - Commercial,2,,,,,,
MEDICINE HILL,2023,Theft FROM Vehicle,11,,,,,,
MEDICINE HILL,2024,Assault (Non-domestic),2,,,,,,
MEDICINE HILL,2024,Break & Enter - Commercial,4,,,,,,
MEDICINE HILL,2024,Commercial Robbery,1,,,,,,
MEDICINE HILL,2024,Theft FROM Vehicle,2,,,,,,
MEDICINE HILL,2024,Theft OF Vehicle,1,,,,,,
MERIDIAN,2018,Assault (Non-domestic),16,,,,,,
MERIDIAN,2018,Break & Enter - Commercial,31,,,,,,
MERIDIAN,2018,Street Robbery,4,,,,,,
MERIDIAN,2018,Theft FROM Vehicle,55,,,,,,
MERIDIAN,2018,Theft OF Vehicle,34,,,,,,
MERIDIAN,2018,Violence  'Other' (Non-domestic),8,,,,,,
MERIDIAN,2019,Assault (Non-domestic),10,,,,,,
MERIDIAN,2019,Break & Enter - Commercial,48,,,,,,
MERIDIAN,2019,Break & Enter - Other Premises,3,,,,,,
MERIDIAN,2019,Street Robbery,1,,,,,,
MERIDIAN,2019,Theft FROM Vehicle,44,,,,,,
MERIDIAN,2019,Theft OF Vehicle,67,,,,,,
MERIDIAN,2019,Violence  'Other' (Non-domestic),2,,,,,,
MERIDIAN,2020,Assault (Non-domestic),6,,,,,,
MERIDIAN,2020,Break & Enter - Commercial,30,,,,,,
MERIDIAN,2020,Break & Enter - Dwelling,1,,,,,,
MERIDIAN,2020,Street Robbery,3,,,,,,
MERIDIAN,2020,Theft FROM Vehicle,36,,,,,,
MERIDIAN,2020,Theft OF Vehicle,41,,,,,,
MERIDIAN,2020,Violence  'Other' (Non-domestic),2,,,,,,
MERIDIAN,2021,Assault (Non-domestic),14,,,,,,
MERIDIAN,2021,Break & Enter - Commercial,22,,,,,,
MERIDIAN,2021,Street Robbery,1,,,,,,
MERIDIAN,2021,Theft FROM Vehicle,23,,,,,,
MERIDIAN,2021,Theft OF Vehicle,35,,,,,,
MERIDIAN,2021,Violence  'Other' (Non-domestic),5,,,,,,
MERIDIAN,2022,Assault (Non-domestic),25,,,,,,
MERIDIAN,2022,Break & Enter - Commercial,40,,,,,,
MERIDIAN,2022,Break & Enter - Other Premises,1,,,,,,
MERIDIAN,2022,Street Robbery,7,,,,,,
MERIDIAN,2022,Theft FROM Vehicle,65,,,,,,
MERIDIAN,2022,Theft OF Vehicle,52,,,,,,
MERIDIAN,2022,Violence  'Other' (Non-domestic),3,,,,,,
MERIDIAN,2023,Assault (Non-domestic),16,,,,,,
MERIDIAN,2023,Break & Enter - Commercial,34,,,,,,
MERIDIAN,2023,Break & Enter - Other Premises,1,,,,,,
MERIDIAN,2023,Commercial Robbery,1,,,,,,
MERIDIAN,2023,Street Robbery,5,,,,,,
MERIDIAN,2023,Theft FROM Vehicle,44,,,,,,
MERIDIAN,2023,Theft OF Vehicle,38,,,,,,
MERIDIAN,2023,Violence  'Other' (Non-domestic),6,,,,,,
MERIDIAN,2024,Assault (Non-domestic),14,,,,,,
MERIDIAN,2024,Break & Enter - Commercial,17,,,,,,
MERIDIAN,2024,Street Robbery,1,,,,,,
MERIDIAN,2024,Theft FROM Vehicle,27,,,,,,
MERIDIAN,2024,Theft OF Vehicle,30,,,,,,
MERIDIAN,2024,Violence  'Other' (Non-domestic),4,,,,,,
MIDNAPORE,2018,Assault (Non-domestic),7,,,,,,
MIDNAPORE,2018,Break & Enter - Commercial,25,,,,,,
MIDNAPORE,2018,Break & Enter - Dwelling,8,,,,,,
MIDNAPORE,2018,Break & Enter - Other Premises,6,,,,,,
MIDNAPORE,2018,Street Robbery,3,,,,,,
MIDNAPORE,2018,Theft FROM Vehicle,46,,,,,,
MIDNAPORE,2018,Theft OF Vehicle,20,,,,,,
MIDNAPORE,2018,Violence  'Other' (Non-domestic),11,,,,,,
MIDNAPORE,2019,Assault (Non-domestic),11,,,,,,
MIDNAPORE,2019,Break & Enter - Commercial,22,,,,,,
MIDNAPORE,2019,Break & Enter - Dwelling,8,,,,,,
MIDNAPORE,2019,Break & Enter - Other Premises,7,,,,,,
MIDNAPORE,2019,Street Robbery,1,,,,,,
MIDNAPORE,2019,Theft FROM Vehicle,70,,,,,,
MIDNAPORE,2019,Theft OF Vehicle,20,,,,,,
MIDNAPORE,2019,Violence  'Other' (Non-domestic),19,,,,,,
MIDNAPORE,2020,Assault (Non-domestic),15,,,,,,
MIDNAPORE,2020,Break & Enter - Commercial,13,,,,,,
MIDNAPORE,2020,Break & Enter - Dwelling,3,,,,,,
MIDNAPORE,2020,Break & Enter - Other Premises,7,,,,,,
MIDNAPORE,2020,Street Robbery,1,,,,,,
MIDNAPORE,2020,Theft FROM Vehicle,38,,,,,,
MIDNAPORE,2020,Theft OF Vehicle,14,,,,,,
MIDNAPORE,2020,Violence  'Other' (Non-domestic),11,,,,,,
MIDNAPORE,2021,Assault (Non-domestic),8,,,,,,
MIDNAPORE,2021,Break & Enter - Commercial,11,,,,,,
MIDNAPORE,2021,Break & Enter - Dwelling,3,,,,,,
MIDNAPORE,2021,Break & Enter - Other Premises,7,,,,,,
MIDNAPORE,2021,Theft FROM Vehicle,29,,,,,,
MIDNAPORE,2021,Theft OF Vehicle,7,,,,,,
MIDNAPORE,2021,Violence  'Other' (Non-domestic),9,,,,,,
MIDNAPORE,2022,Assault (Non-domestic),15,,,,,,
MIDNAPORE,2022,Break & Enter - Commercial,16,,,,,,
MIDNAPORE,2022,Break & Enter - Dwelling,6,,,,,,
MIDNAPORE,2022,Break & Enter - Other Premises,6,,,,,,
MIDNAPORE,2022,Street Robbery,1,,,,,,
MIDNAPORE,2022,Theft FROM Vehicle,53,,,,,,
MIDNAPORE,2022,Theft OF Vehicle,14,,,,,,
MIDNAPORE,2022,Violence  'Other' (Non-domestic),9,,,,,,
MIDNAPORE,2023,Assault (Non-domestic),4,,,,,,
MIDNAPORE,2023,Break & Enter - Commercial,12,,,,,,
MIDNAPORE,2023,Break & Enter - Dwelling,7,,,,,,
MIDNAPORE,2023,Break & Enter - Other Premises,1,,,,,,
MIDNAPORE,2023,Commercial Robbery,1,,,,,,
MIDNAPORE,2023,Theft FROM Vehicle,23,,,,,,
MIDNAPORE,2023,Theft OF Vehicle,12,,,,,,
MIDNAPORE,2023,Violence  'Other' (Non-domestic),11,,,,,,
MIDNAPORE,2024,Assault (Non-domestic),9,,,,,,
MIDNAPORE,2024,Break & Enter - Commercial,5,,,,,,
MIDNAPORE,2024,Break & Enter - Dwelling,4,,,,,,
MIDNAPORE,2024,Break & Enter - Other Premises,2,,,,,,
MIDNAPORE,2024,Commercial Robbery,2,,,,,,
MIDNAPORE,2024,Street Robbery,1,,,,,,
MIDNAPORE,2024,Theft FROM Vehicle,21,,,,,,
MIDNAPORE,2024,Theft OF Vehicle,9,,,,,,
MIDNAPORE,2024,Violence  'Other' (Non-domestic),11,,,,,,
MILLRISE,2018,Assault (Non-domestic),8,,,,,,
MILLRISE,2018,Break & Enter - Commercial,27,,,,,,
MILLRISE,2018,Break & Enter - Dwelling,10,,,,,,
MILLRISE,2018,Break & Enter - Other Premises,3,,,,,,
MILLRISE,2018,Theft FROM Vehicle,29,,,,,,
MILLRISE,2018,Theft OF Vehicle,10,,,,,,
MILLRISE,2018,Violence  'Other' (Non-domestic),4,,,,,,
MILLRISE,2019,Assault (Non-domestic),5,,,,,,
MILLRISE,2019,Break & Enter - Commercial,4,,,,,,
MILLRISE,2019,Break & Enter - Dwelling,12,,,,,,
MILLRISE,2019,Break & Enter - Other Premises,3,,,,,,
MILLRISE,2019,Street Robbery,1,,,,,,
MILLRISE,2019,Theft FROM Vehicle,53,,,,,,
MILLRISE,2019,Theft OF Vehicle,12,,,,,,
MILLRISE,2019,Violence  'Other' (Non-domestic),3,,,,,,
MILLRISE,2020,Assault (Non-domestic),2,,,,,,
MILLRISE,2020,Break & Enter - Commercial,11,,,,,,
MILLRISE,2020,Break & Enter - Dwelling,9,,,,,,
MILLRISE,2020,Break & Enter - Other Premises,10,,,,,,
MILLRISE,2020,Commercial Robbery,1,,,,,,
MILLRISE,2020,Theft FROM Vehicle,36,,,,,,
MILLRISE,2020,Theft OF Vehicle,8,,,,,,
MILLRISE,2020,Violence  'Other' (Non-domestic),4,,,,,,
MILLRISE,2021,Assault (Non-domestic),5,,,,,,
MILLRISE,2021,Break & Enter - Commercial,9,,,,,,
MILLRISE,2021,Break & Enter - Dwelling,6,,,,,,
MILLRISE,2021,Break & Enter - Other Premises,2,,,,,,
MILLRISE,2021,Commercial Robbery,1,,,,,,
MILLRISE,2021,Street Robbery,1,,,,,,
MILLRISE,2021,Theft FROM Vehicle,35,,,,,,
MILLRISE,2021,Theft OF Vehicle,9,,,,,,
MILLRISE,2021,Violence  'Other' (Non-domestic),3,,,,,,
MILLRISE,2022,Assault (Non-domestic),6,,,,,,
MILLRISE,2022,Break & Enter - Commercial,11,,,,,,
MILLRISE,2022,Break & Enter - Dwelling,8,,,,,,
MILLRISE,2022,Break & Enter - Other Premises,2,,,,,,
MILLRISE,2022,Commercial Robbery,1,,,,,,
MILLRISE,2022,Street Robbery,1,,,,,,
MILLRISE,2022,Theft FROM Vehicle,36,,,,,,
MILLRISE,2022,Theft OF Vehicle,13,,,,,,
MILLRISE,2022,Violence  'Other' (Non-domestic),9,,,,,,
MILLRISE,2023,Assault (Non-domestic),8,,,,,,
MILLRISE,2023,Break & Enter - Commercial,6,,,,,,
MILLRISE,2023,Break & Enter - Dwelling,7,,,,,,
MILLRISE,2023,Break & Enter - Other Premises,3,,,,,,
MILLRISE,2023,Commercial Robbery,1,,,,,,
MILLRISE,2023,Street Robbery,2,,,,,,
MILLRISE,2023,Theft FROM Vehicle,17,,,,,,
MILLRISE,2023,Theft OF Vehicle,15,,,,,,
MILLRISE,2023,Violence  'Other' (Non-domestic),6,,,,,,
MILLRISE,2024,Assault (Non-domestic),4,,,,,,
MILLRISE,2024,Break & Enter - Commercial,16,,,,,,
MILLRISE,2024,Break & Enter - Dwelling,6,,,,,,
MILLRISE,2024,Break & Enter - Other Premises,6,,,,,,
MILLRISE,2024,Commercial Robbery,1,,,,,,
MILLRISE,2024,Street Robbery,1,,,,,,
MILLRISE,2024,Theft FROM Vehicle,19,,,,,,
MILLRISE,2024,Theft OF Vehicle,7,,,,,,
MILLRISE,2024,Violence  'Other' (Non-domestic),2,,,,,,
MISSION,2018,Assault (Non-domestic),20,,,,,,
MISSION,2018,Break & Enter - Commercial,110,,,,,,
MISSION,2018,Break & Enter - Dwelling,8,,,,,,
MISSION,2018,Break & Enter - Other Premises,7,,,,,,
MISSION,2018,Theft FROM Vehicle,91,,,,,,
MISSION,2018,Theft OF Vehicle,18,,,,,,
MISSION,2018,Violence  'Other' (Non-domestic),18,,,,,,
MISSION,2019,Assault (Non-domestic),8,,,,,,
MISSION,2019,Break & Enter - Commercial,98,,,,,,
MISSION,2019,Break & Enter - Dwelling,10,,,,,,
MISSION,2019,Break & Enter - Other Premises,5,,,,,,
MISSION,2019,Street Robbery,1,,,,,,
MISSION,2019,Theft FROM Vehicle,172,,,,,,
MISSION,2019,Theft OF Vehicle,28,,,,,,
MISSION,2019,Violence  'Other' (Non-domestic),12,,,,,,
MISSION,2020,Assault (Non-domestic),20,,,,,,
MISSION,2020,Break & Enter - Commercial,75,,,,,,
MISSION,2020,Break & Enter - Dwelling,5,,,,,,
MISSION,2020,Break & Enter - Other Premises,10,,,,,,
MISSION,2020,Commercial Robbery,2,,,,,,
MISSION,2020,Street Robbery,4,,,,,,
MISSION,2020,Theft FROM Vehicle,135,,,,,,
MISSION,2020,Theft OF Vehicle,26,,,,,,
MISSION,2020,Violence  'Other' (Non-domestic),16,,,,,,
MISSION,2021,Assault (Non-domestic),14,,,,,,
MISSION,2021,Break & Enter - Commercial,21,,,,,,
MISSION,2021,Break & Enter - Dwelling,6,,,,,,
MISSION,2021,Break & Enter - Other Premises,3,,,,,,
MISSION,2021,Commercial Robbery,2,,,,,,
MISSION,2021,Street Robbery,3,,,,,,
MISSION,2021,Theft FROM Vehicle,78,,,,,,
MISSION,2021,Theft OF Vehicle,17,,,,,,
MISSION,2021,Violence  'Other' (Non-domestic),12,,,,,,
MISSION,2022,Assault (Non-domestic),14,,,,,,
MISSION,2022,Break & Enter - Commercial,27,,,,,,
MISSION,2022,Break & Enter - Dwelling,1,,,,,,
MISSION,2022,Break & Enter - Other Premises,2,,,,,,
MISSION,2022,Commercial Robbery,2,,,,,,
MISSION,2022,Street Robbery,4,,,,,,
MISSION,2022,Theft FROM Vehicle,58,,,,,,
MISSION,2022,Theft OF Vehicle,14,,,,,,
MISSION,2022,Violence  'Other' (Non-domestic),11,,,,,,
MISSION,2023,Assault (Non-domestic),10,,,,,,
MISSION,2023,Break & Enter - Commercial,25,,,,,,
MISSION,2023,Break & Enter - Dwelling,5,,,,,,
MISSION,2023,Break & Enter - Other Premises,3,,,,,,
MISSION,2023,Street Robbery,1,,,,,,
MISSION,2023,Theft FROM Vehicle,72,,,,,,
